customer_id,customer_name,email,city,country,loyalty_segment
C02235,Customer 02235,customer02235@example.com,Bengaluru,India,Platinum
C02236,Customer 02236,customer02236@example.com,Mumbai,India,Platinum
C02237,Customer 02237,customer02237@example.com,Hyderabad,India,Gold
C02238,Customer 02238,customer02238@example.com,Pune,India,Platinum
C02239,Customer 02239,customer02239@example.com,Pune,India,Regular
C02240,Customer 02240,customer02240@example.com,Bengaluru,India,Regular
C02241,Customer 02241,customer02241@example.com,Chennai,India,Silver
C02242,Customer 02242,customer02242@example.com,Hyderabad,India,Regular
C02243,Customer 02243,customer02243@example.com,Mumbai,India,Regular
C02244,Customer 02244,customer02244@example.com,Coimbatore,India,Silver
C02245,Customer 02245,customer02245@example.com,Bengaluru,India,Regular
C02246,Customer 02246,customer02246@example.com,Kochi,India,Platinum
C02247,Customer 02247,customer02247@example.com,Delhi,India,Regular
C02248,Customer 02248,customer02248@example.com,Pune,India,Silver
C02249,Customer 02249,customer02249@example.com,Bengaluru,India,Regular
C02250,Customer 02250,customer02250@example.com,Mumbai,India,Platinum
C02251,Customer 02251,customer02251@example.com,Bengaluru,India,Platinum
C02252,Customer 02252,customer02252@example.com,Chennai,India,Gold
C02253,Customer 02253,customer02253@example.com,Kochi,India,Gold
C02254,Customer 02254,customer02254@example.com,Chennai,India,Gold
C02255,Customer 02255,customer02255@example.com,Chennai,India,Regular
C02256,Customer 02256,customer02256@example.com,Delhi,India,Regular
C02257,Customer 02257,customer02257@example.com,Mumbai,India,Regular
C02258,Customer 02258,customer02258@example.com,Bengaluru,India,Silver
C02259,Customer 02259,customer02259@example.com,Kochi,India,Silver
C02260,Customer 02260,customer02260@example.com,Mumbai,India,Silver
C02261,Customer 02261,customer02261@example.com,Hyderabad,India,Platinum
C02262,Customer 02262,customer02262@example.com,Bengaluru,India,Gold
C02263,Customer 02263,customer02263@example.com,Coimbatore,India,Platinum
C02264,Customer 02264,customer02264@example.com,Bengaluru,India,Silver
C02265,Customer 02265,customer02265@example.com,Hyderabad,India,Platinum
C02266,Customer 02266,customer02266@example.com,Pune,India,Silver
C02267,Customer 02267,customer02267@example.com,Coimbatore,India,Gold
C02268,Customer 02268,customer02268@example.com,Pune,India,Gold
C02269,Customer 02269,customer02269@example.com,Pune,India,Platinum
C02270,Customer 02270,customer02270@example.com,Kochi,India,Gold
C02271,Customer 02271,customer02271@example.com,Mumbai,India,Silver
C02272,Customer 02272,customer02272@example.com,Kochi,India,Gold
C02273,Customer 02273,customer02273@example.com,Pune,India,Platinum
C02274,Customer 02274,customer02274@example.com,Coimbatore,India,Platinum
C02275,Customer 02275,customer02275@example.com,Chennai,India,Regular
C02276,Customer 02276,customer02276@example.com,Delhi,India,Regular
C02277,Customer 02277,customer02277@example.com,Hyderabad,India,Gold
C02278,Customer 02278,customer02278@example.com,Chennai,India,Gold
C02279,Customer 02279,customer02279@example.com,Mumbai,India,Silver
C02280,Customer 02280,customer02280@example.com,Pune,India,Regular
C02281,Customer 02281,customer02281@example.com,Delhi,India,Silver
C02282,Customer 02282,customer02282@example.com,Bengaluru,India,Regular
C02283,Customer 02283,customer02283@example.com,Coimbatore,India,Gold
C02284,Customer 02284,customer02284@example.com,Hyderabad,India,Silver
C02285,Customer 02285,customer02285@example.com,Delhi,India,Gold
C02286,Customer 02286,customer02286@example.com,Mumbai,India,Silver
C02287,Customer 02287,customer02287@example.com,Delhi,India,Gold
C02288,Customer 02288,customer02288@example.com,Bengaluru,India,Platinum
C02289,Customer 02289,customer02289@example.com,Mumbai,India,Regular
C02290,Customer 02290,customer02290@example.com,Pune,India,Platinum
C02291,Customer 02291,customer02291@example.com,Hyderabad,India,Platinum
C02292,Customer 02292,customer02292@example.com,Bengaluru,India,Gold
C02293,Customer 02293,customer02293@example.com,Chennai,India,Platinum
C02294,Customer 02294,customer02294@example.com,Bengaluru,India,Regular
C02295,Customer 02295,customer02295@example.com,Pune,India,Gold
C02296,Customer 02296,customer02296@example.com,Kochi,India,Platinum
C02297,Customer 02297,customer02297@example.com,Bengaluru,India,Silver
C02298,Customer 02298,customer02298@example.com,Chennai,India,Platinum
C02299,Customer 02299,customer02299@example.com,Chennai,India,Gold
C02300,Customer 02300,customer02300@example.com,Chennai,India,Gold
C02301,Customer 02301,customer02301@example.com,Hyderabad,India,Gold
C02302,Customer 02302,customer02302@example.com,Mumbai,India,Silver
C02303,Customer 02303,customer02303@example.com,Chennai,India,Platinum
C02304,Customer 02304,customer02304@example.com,Coimbatore,India,Regular
C02305,Customer 02305,customer02305@example.com,Mumbai,India,Platinum
C02306,Customer 02306,customer02306@example.com,Delhi,India,Platinum
C02307,Customer 02307,customer02307@example.com,Hyderabad,India,Silver
C02308,Customer 02308,customer02308@example.com,Pune,India,Regular
C02309,Customer 02309,customer02309@example.com,Coimbatore,India,Regular
C02310,Customer 02310,customer02310@example.com,Kochi,India,Gold
C02311,Customer 02311,customer02311@example.com,Bengaluru,India,Platinum
C02312,Customer 02312,customer02312@example.com,Kochi,India,Silver
C02313,Customer 02313,customer02313@example.com,Hyderabad,India,Platinum
C02314,Customer 02314,customer02314@example.com,Mumbai,India,Platinum
C02315,Customer 02315,customer02315@example.com,Kochi,India,Silver
C02316,Customer 02316,customer02316@example.com,Mumbai,India,Silver
C02317,Customer 02317,customer02317@example.com,Bengaluru,India,Gold
C02318,Customer 02318,customer02318@example.com,Kochi,India,Gold
C02319,Customer 02319,customer02319@example.com,Bengaluru,India,Regular
C02320,Customer 02320,customer02320@example.com,Kochi,India,Platinum
C02321,Customer 02321,customer02321@example.com,Pune,India,Gold
C02322,Customer 02322,customer02322@example.com,Mumbai,India,Gold
C02323,Customer 02323,customer02323@example.com,Pune,India,Regular
C02324,Customer 02324,customer02324@example.com,Delhi,India,Silver
C02325,Customer 02325,customer02325@example.com,Pune,India,Platinum
C02326,Customer 02326,customer02326@example.com,Hyderabad,India,Platinum
C02327,Customer 02327,customer02327@example.com,Chennai,India,Silver
C02328,Customer 02328,customer02328@example.com,Mumbai,India,Gold
C02329,Customer 02329,customer02329@example.com,Hyderabad,India,Regular
C02330,Customer 02330,customer02330@example.com,Bengaluru,India,Regular
C02331,Customer 02331,customer02331@example.com,Mumbai,India,Silver
C02332,Customer 02332,customer02332@example.com,Delhi,India,Regular
C02333,Customer 02333,customer02333@example.com,Pune,India,Regular
C02334,Customer 02334,customer02334@example.com,Delhi,India,Platinum
C02335,Customer 02335,customer02335@example.com,Coimbatore,India,Regular
C02336,Customer 02336,customer02336@example.com,Pune,India,Silver
C02337,Customer 02337,customer02337@example.com,Mumbai,India,Silver
C02338,Customer 02338,customer02338@example.com,Delhi,India,Platinum
C02339,Customer 02339,customer02339@example.com,Hyderabad,India,Regular
C02340,Customer 02340,customer02340@example.com,Kochi,India,Regular
C02341,Customer 02341,customer02341@example.com,Delhi,India,Silver
C02342,Customer 02342,customer02342@example.com,Chennai,India,Gold
C02343,Customer 02343,customer02343@example.com,Mumbai,India,Gold
C02344,Customer 02344,customer02344@example.com,Chennai,India,Platinum
C02345,Customer 02345,customer02345@example.com,Chennai,India,Regular
C02346,Customer 02346,customer02346@example.com,Kochi,India,Gold
C02347,Customer 02347,customer02347@example.com,Pune,India,Regular
C02348,Customer 02348,customer02348@example.com,Chennai,India,Gold
C02349,Customer 02349,customer02349@example.com,Kochi,India,Silver
C02350,Customer 02350,customer02350@example.com,Kochi,India,Regular
C02351,Customer 02351,customer02351@example.com,Pune,India,Platinum
C02352,Customer 02352,customer02352@example.com,Bengaluru,India,Silver
C02353,Customer 02353,customer02353@example.com,Mumbai,India,Platinum
C02354,Customer 02354,customer02354@example.com,Chennai,India,Regular
C02355,Customer 02355,customer02355@example.com,Mumbai,India,Gold
C02356,Customer 02356,customer02356@example.com,Pune,India,Platinum
C02357,Customer 02357,customer02357@example.com,Kochi,India,Silver
C02358,Customer 02358,customer02358@example.com,Chennai,India,Gold
C02359,Customer 02359,customer02359@example.com,Pune,India,Gold
C02360,Customer 02360,customer02360@example.com,Delhi,India,Silver
C02361,Customer 02361,customer02361@example.com,Delhi,India,Regular
C02362,Customer 02362,customer02362@example.com,Delhi,India,Platinum
C02363,Customer 02363,customer02363@example.com,Chennai,India,Gold
C02364,Customer 02364,customer02364@example.com,Mumbai,India,Silver
C02365,Customer 02365,customer02365@example.com,Pune,India,Platinum
C02366,Customer 02366,customer02366@example.com,Hyderabad,India,Regular
C02367,Customer 02367,customer02367@example.com,Kochi,India,Silver
C02368,Customer 02368,customer02368@example.com,Kochi,India,Silver
C02369,Customer 02369,customer02369@example.com,Hyderabad,India,Platinum
C02370,Customer 02370,customer02370@example.com,Delhi,India,Gold
C02371,Customer 02371,customer02371@example.com,Coimbatore,India,Silver
C02372,Customer 02372,customer02372@example.com,Mumbai,India,Silver
C02373,Customer 02373,customer02373@example.com,Mumbai,India,Silver
C02374,Customer 02374,customer02374@example.com,Delhi,India,Silver
C02375,Customer 02375,customer02375@example.com,Kochi,India,Silver
C02376,Customer 02376,customer02376@example.com,Hyderabad,India,Gold
C02377,Customer 02377,customer02377@example.com,Bengaluru,India,Regular
C02378,Customer 02378,customer02378@example.com,Hyderabad,India,Gold
C02379,Customer 02379,customer02379@example.com,Hyderabad,India,Regular
C02380,Customer 02380,customer02380@example.com,Pune,India,Platinum
C02381,Customer 02381,customer02381@example.com,Kochi,India,Gold
C02382,Customer 02382,customer02382@example.com,Coimbatore,India,Gold
C02383,Customer 02383,customer02383@example.com,Hyderabad,India,Silver
C02384,Customer 02384,customer02384@example.com,Bengaluru,India,Silver
C02385,Customer 02385,customer02385@example.com,Hyderabad,India,Regular
C02386,Customer 02386,customer02386@example.com,Delhi,India,Silver
C02387,Customer 02387,customer02387@example.com,Mumbai,India,Silver
C02388,Customer 02388,customer02388@example.com,Chennai,India,Gold
C02389,Customer 02389,customer02389@example.com,Bengaluru,India,Platinum
C02390,Customer 02390,customer02390@example.com,Hyderabad,India,Platinum
C02391,Customer 02391,customer02391@example.com,Pune,India,Silver
C02392,Customer 02392,customer02392@example.com,Kochi,India,Platinum
C02393,Customer 02393,customer02393@example.com,Coimbatore,India,Silver
C02394,Customer 02394,customer02394@example.com,Hyderabad,India,Silver
C02395,Customer 02395,customer02395@example.com,Mumbai,India,Regular
C02396,Customer 02396,customer02396@example.com,Kochi,India,Regular
C02397,Customer 02397,customer02397@example.com,Delhi,India,Platinum
C02398,Customer 02398,customer02398@example.com,Mumbai,India,Silver
C02399,Customer 02399,customer02399@example.com,Mumbai,India,Regular
C02400,Customer 02400,customer02400@example.com,Hyderabad,India,Platinum
C02401,Customer 02401,customer02401@example.com,Coimbatore,India,Gold
C02402,Customer 02402,customer02402@example.com,Coimbatore,India,Silver
C02403,Customer 02403,customer02403@example.com,Kochi,India,Platinum
C02404,Customer 02404,customer02404@example.com,Chennai,India,Platinum
C02405,Customer 02405,customer02405@example.com,Pune,India,Platinum
C02406,Customer 02406,customer02406@example.com,Chennai,India,Regular
C02407,Customer 02407,customer02407@example.com,Coimbatore,India,Platinum
C02408,Customer 02408,customer02408@example.com,Chennai,India,Silver
C02409,Customer 02409,customer02409@example.com,Kochi,India,Regular
C02410,Customer 02410,customer02410@example.com,Kochi,India,Regular
C02411,Customer 02411,customer02411@example.com,Mumbai,India,Gold
C02412,Customer 02412,customer02412@example.com,Coimbatore,India,Platinum
C02413,Customer 02413,customer02413@example.com,Delhi,India,Gold
C02414,Customer 02414,customer02414@example.com,Coimbatore,India,Silver
C02415,Customer 02415,customer02415@example.com,Kochi,India,Gold
C02416,Customer 02416,customer02416@example.com,Chennai,India,Silver
C02417,Customer 02417,customer02417@example.com,Coimbatore,India,Platinum
C02418,Customer 02418,customer02418@example.com,Bengaluru,India,Regular
C02419,Customer 02419,customer02419@example.com,Hyderabad,India,Silver
C02420,Customer 02420,customer02420@example.com,Kochi,India,Platinum
C02421,Customer 02421,customer02421@example.com,Pune,India,Platinum
C02422,Customer 02422,customer02422@example.com,Chennai,India,Silver
C02423,Customer 02423,customer02423@example.com,Coimbatore,India,Silver
C02424,Customer 02424,customer02424@example.com,Coimbatore,India,Regular
C02425,Customer 02425,customer02425@example.com,Delhi,India,Gold
C02426,Customer 02426,customer02426@example.com,Hyderabad,India,Regular
C02427,Customer 02427,customer02427@example.com,Bengaluru,India,Regular
C02428,Customer 02428,customer02428@example.com,Coimbatore,India,Gold
C02429,Customer 02429,customer02429@example.com,Bengaluru,India,Platinum
C02430,Customer 02430,customer02430@example.com,Hyderabad,India,Platinum
C02431,Customer 02431,customer02431@example.com,Kochi,India,Regular
C02432,Customer 02432,customer02432@example.com,Hyderabad,India,Gold
C02433,Customer 02433,customer02433@example.com,Hyderabad,India,Silver
C02434,Customer 02434,customer02434@example.com,Hyderabad,India,Silver
C02435,Customer 02435,customer02435@example.com,Chennai,India,Platinum
C02436,Customer 02436,customer02436@example.com,Delhi,India,Gold
C02437,Customer 02437,customer02437@example.com,Coimbatore,India,Gold
C02438,Customer 02438,customer02438@example.com,Hyderabad,India,Regular
C02439,Customer 02439,customer02439@example.com,Hyderabad,India,Silver
C02440,Customer 02440,customer02440@example.com,Chennai,India,Gold
C02441,Customer 02441,customer02441@example.com,Chennai,India,Platinum
C02442,Customer 02442,customer02442@example.com,Coimbatore,India,Platinum
C02443,Customer 02443,customer02443@example.com,Chennai,India,Platinum
C02444,Customer 02444,customer02444@example.com,Mumbai,India,Silver
C02445,Customer 02445,customer02445@example.com,Coimbatore,India,Platinum
C02446,Customer 02446,customer02446@example.com,Kochi,India,Platinum
C02447,Customer 02447,customer02447@example.com,Bengaluru,India,Regular
C02448,Customer 02448,customer02448@example.com,Mumbai,India,Gold
C02449,Customer 02449,customer02449@example.com,Mumbai,India,Regular
C02450,Customer 02450,customer02450@example.com,Hyderabad,India,Silver
C02451,Customer 02451,customer02451@example.com,Chennai,India,Gold
C02452,Customer 02452,customer02452@example.com,Chennai,India,Silver
C02453,Customer 02453,customer02453@example.com,Chennai,India,Gold
C02454,Customer 02454,customer02454@example.com,Pune,India,Regular
C02455,Customer 02455,customer02455@example.com,Chennai,India,Regular
C02456,Customer 02456,customer02456@example.com,Kochi,India,Silver
C02457,Customer 02457,customer02457@example.com,Hyderabad,India,Gold
C02458,Customer 02458,customer02458@example.com,Hyderabad,India,Platinum
C02459,Customer 02459,customer02459@example.com,Pune,India,Regular
C02460,Customer 02460,customer02460@example.com,Bengaluru,India,Gold
C02461,Customer 02461,customer02461@example.com,Pune,India,Gold
C02462,Customer 02462,customer02462@example.com,Kochi,India,Regular
C02463,Customer 02463,customer02463@example.com,Kochi,India,Regular
C02464,Customer 02464,customer02464@example.com,Delhi,India,Platinum
C02465,Customer 02465,customer02465@example.com,Hyderabad,India,Regular
C02466,Customer 02466,customer02466@example.com,Delhi,India,Gold
C02467,Customer 02467,customer02467@example.com,Kochi,India,Silver
C02468,Customer 02468,customer02468@example.com,Mumbai,India,Regular
C02469,Customer 02469,customer02469@example.com,Bengaluru,India,Regular
C02470,Customer 02470,customer02470@example.com,Coimbatore,India,Gold
C02471,Customer 02471,customer02471@example.com,Kochi,India,Gold
C02472,Customer 02472,customer02472@example.com,Delhi,India,Gold
C02473,Customer 02473,customer02473@example.com,Hyderabad,India,Platinum
C02474,Customer 02474,customer02474@example.com,Coimbatore,India,Platinum
C02475,Customer 02475,customer02475@example.com,Hyderabad,India,Silver
C02476,Customer 02476,customer02476@example.com,Delhi,India,Silver
C02477,Customer 02477,customer02477@example.com,Chennai,India,Regular
C02478,Customer 02478,customer02478@example.com,Chennai,India,Platinum
C02479,Customer 02479,customer02479@example.com,Bengaluru,India,Silver
C02480,Customer 02480,customer02480@example.com,Kochi,India,Platinum
C02481,Customer 02481,customer02481@example.com,Chennai,India,Gold
C02482,Customer 02482,customer02482@example.com,Pune,India,Silver
C02483,Customer 02483,customer02483@example.com,Chennai,India,Silver
C02484,Customer 02484,customer02484@example.com,Delhi,India,Gold
C02485,Customer 02485,customer02485@example.com,Bengaluru,India,Gold
C02486,Customer 02486,customer02486@example.com,Delhi,India,Gold
C02487,Customer 02487,customer02487@example.com,Chennai,India,Regular
C02488,Customer 02488,customer02488@example.com,Pune,India,Gold
C02489,Customer 02489,customer02489@example.com,Kochi,India,Regular
C02490,Customer 02490,customer02490@example.com,Hyderabad,India,Silver
C02491,Customer 02491,customer02491@example.com,Pune,India,Gold
C02492,Customer 02492,customer02492@example.com,Coimbatore,India,Platinum
C02493,Customer 02493,customer02493@example.com,Chennai,India,Silver
C02494,Customer 02494,customer02494@example.com,Coimbatore,India,Silver
C02495,Customer 02495,customer02495@example.com,Coimbatore,India,Gold
C02496,Customer 02496,customer02496@example.com,Coimbatore,India,Platinum
C02497,Customer 02497,customer02497@example.com,Chennai,India,Gold
C02498,Customer 02498,customer02498@example.com,Pune,India,Regular
C02499,Customer 02499,customer02499@example.com,Mumbai,India,Gold
C02500,Customer 02500,customer02500@example.com,Pune,India,Regular
C02501,Customer 02501,customer02501@example.com,Hyderabad,India,Gold
C02502,Customer 02502,customer02502@example.com,Chennai,India,Gold
C02503,Customer 02503,customer02503@example.com,Kochi,India,Silver
C02504,Customer 02504,customer02504@example.com,Kochi,India,Silver
C02505,Customer 02505,customer02505@example.com,Bengaluru,India,Gold
C02506,Customer 02506,customer02506@example.com,Pune,India,Regular
C02507,Customer 02507,customer02507@example.com,Delhi,India,Platinum
C02508,Customer 02508,customer02508@example.com,Bengaluru,India,Platinum
C02509,Customer 02509,customer02509@example.com,Mumbai,India,Gold
C02510,Customer 02510,customer02510@example.com,Coimbatore,India,Gold
C02511,Customer 02511,customer02511@example.com,Mumbai,India,Gold
C02512,Customer 02512,customer02512@example.com,Hyderabad,India,Regular
C02513,Customer 02513,customer02513@example.com,Pune,India,Regular
C02514,Customer 02514,customer02514@example.com,Mumbai,India,Regular
C02515,Customer 02515,customer02515@example.com,Coimbatore,India,Regular
C02516,Customer 02516,customer02516@example.com,Coimbatore,India,Silver
C02517,Customer 02517,customer02517@example.com,Mumbai,India,Gold
C02518,Customer 02518,customer02518@example.com,Coimbatore,India,Gold
C02519,Customer 02519,customer02519@example.com,Pune,India,Silver
C02520,Customer 02520,customer02520@example.com,Bengaluru,India,Silver
C02521,Customer 02521,customer02521@example.com,Mumbai,India,Regular
C02522,Customer 02522,customer02522@example.com,Coimbatore,India,Platinum
C02523,Customer 02523,customer02523@example.com,Bengaluru,India,Regular
C02524,Customer 02524,customer02524@example.com,Delhi,India,Regular
C02525,Customer 02525,customer02525@example.com,Bengaluru,India,Gold
C02526,Customer 02526,customer02526@example.com,Coimbatore,India,Regular
C02527,Customer 02527,customer02527@example.com,Bengaluru,India,Gold
C02528,Customer 02528,customer02528@example.com,Chennai,India,Gold
C02529,Customer 02529,customer02529@example.com,Mumbai,India,Gold
C02530,Customer 02530,customer02530@example.com,Mumbai,India,Silver
C02531,Customer 02531,customer02531@example.com,Delhi,India,Gold
C02532,Customer 02532,customer02532@example.com,Pune,India,Platinum
C02533,Customer 02533,customer02533@example.com,Bengaluru,India,Gold
C02534,Customer 02534,customer02534@example.com,Hyderabad,India,Silver
C02535,Customer 02535,customer02535@example.com,Delhi,India,Regular
C02536,Customer 02536,customer02536@example.com,Chennai,India,Regular
C02537,Customer 02537,customer02537@example.com,Mumbai,India,Gold
C02538,Customer 02538,customer02538@example.com,Pune,India,Gold
C02539,Customer 02539,customer02539@example.com,Hyderabad,India,Gold
C02540,Customer 02540,customer02540@example.com,Mumbai,India,Silver
C02541,Customer 02541,customer02541@example.com,Bengaluru,India,Gold
C02542,Customer 02542,customer02542@example.com,Pune,India,Platinum
C02543,Customer 02543,customer02543@example.com,Chennai,India,Silver
C02544,Customer 02544,customer02544@example.com,Chennai,India,Platinum
C02545,Customer 02545,customer02545@example.com,Chennai,India,Regular
C02546,Customer 02546,customer02546@example.com,Kochi,India,Regular
C02547,Customer 02547,customer02547@example.com,Bengaluru,India,Platinum
C02548,Customer 02548,customer02548@example.com,Kochi,India,Silver
C02549,Customer 02549,customer02549@example.com,Coimbatore,India,Gold
C02550,Customer 02550,customer02550@example.com,Delhi,India,Gold
C02551,Customer 02551,customer02551@example.com,Mumbai,India,Regular
C02552,Customer 02552,customer02552@example.com,Coimbatore,India,Silver
C02553,Customer 02553,customer02553@example.com,Bengaluru,India,Platinum
C02554,Customer 02554,customer02554@example.com,Bengaluru,India,Platinum
C02555,Customer 02555,customer02555@example.com,Delhi,India,Platinum
C02556,Customer 02556,customer02556@example.com,Coimbatore,India,Silver
C02557,Customer 02557,customer02557@example.com,Mumbai,India,Silver
C02558,Customer 02558,customer02558@example.com,Delhi,India,Gold
C02559,Customer 02559,customer02559@example.com,Kochi,India,Silver
C02560,Customer 02560,customer02560@example.com,Pune,India,Gold
C02561,Customer 02561,customer02561@example.com,Coimbatore,India,Platinum
C02562,Customer 02562,customer02562@example.com,Chennai,India,Regular
C02563,Customer 02563,customer02563@example.com,Coimbatore,India,Regular
C02564,Customer 02564,customer02564@example.com,Pune,India,Platinum
C02565,Customer 02565,customer02565@example.com,Coimbatore,India,Silver
C02566,Customer 02566,customer02566@example.com,Delhi,India,Gold
C02567,Customer 02567,customer02567@example.com,Hyderabad,India,Regular
C02568,Customer 02568,customer02568@example.com,Kochi,India,Regular
C02569,Customer 02569,customer02569@example.com,Pune,India,Regular
C02570,Customer 02570,customer02570@example.com,Delhi,India,Platinum
C02571,Customer 02571,customer02571@example.com,Kochi,India,Platinum
C02572,Customer 02572,customer02572@example.com,Mumbai,India,Silver
C02573,Customer 02573,customer02573@example.com,Hyderabad,India,Platinum
C02574,Customer 02574,customer02574@example.com,Kochi,India,Regular
C02575,Customer 02575,customer02575@example.com,Pune,India,Silver
C02576,Customer 02576,customer02576@example.com,Kochi,India,Platinum
C02577,Customer 02577,customer02577@example.com,Pune,India,Silver
C02578,Customer 02578,customer02578@example.com,Hyderabad,India,Regular
C02579,Customer 02579,customer02579@example.com,Coimbatore,India,Regular
C02580,Customer 02580,customer02580@example.com,Coimbatore,India,Gold
C02581,Customer 02581,customer02581@example.com,Bengaluru,India,Platinum
C02582,Customer 02582,customer02582@example.com,Hyderabad,India,Gold
C02583,Customer 02583,customer02583@example.com,Kochi,India,Regular
C02584,Customer 02584,customer02584@example.com,Bengaluru,India,Platinum
C02585,Customer 02585,customer02585@example.com,Pune,India,Platinum
C02586,Customer 02586,customer02586@example.com,Chennai,India,Regular
C02587,Customer 02587,customer02587@example.com,Mumbai,India,Silver
C02588,Customer 02588,customer02588@example.com,Chennai,India,Silver
C02589,Customer 02589,customer02589@example.com,Hyderabad,India,Platinum
C02590,Customer 02590,customer02590@example.com,Delhi,India,Platinum
C02591,Customer 02591,customer02591@example.com,Coimbatore,India,Silver
C02592,Customer 02592,customer02592@example.com,Mumbai,India,Gold
C02593,Customer 02593,customer02593@example.com,Delhi,India,Gold
C02594,Customer 02594,customer02594@example.com,Kochi,India,Gold
C02595,Customer 02595,customer02595@example.com,Bengaluru,India,Regular
C02596,Customer 02596,customer02596@example.com,Kochi,India,Silver
C02597,Customer 02597,customer02597@example.com,Delhi,India,Regular
C02598,Customer 02598,customer02598@example.com,Pune,India,Regular
C02599,Customer 02599,customer02599@example.com,Chennai,India,Gold
C02600,Customer 02600,customer02600@example.com,Bengaluru,India,Gold
C02601,Customer 02601,customer02601@example.com,Chennai,India,Silver
C02602,Customer 02602,customer02602@example.com,Kochi,India,Platinum
C02603,Customer 02603,customer02603@example.com,Pune,India,Platinum
C02604,Customer 02604,customer02604@example.com,Kochi,India,Platinum
C02605,Customer 02605,customer02605@example.com,Kochi,India,Silver
C02606,Customer 02606,customer02606@example.com,Hyderabad,India,Platinum
C02607,Customer 02607,customer02607@example.com,Hyderabad,India,Silver
C02608,Customer 02608,customer02608@example.com,Kochi,India,Gold
C02609,Customer 02609,customer02609@example.com,Kochi,India,Silver
C02610,Customer 02610,customer02610@example.com,Delhi,India,Silver
C02611,Customer 02611,customer02611@example.com,Hyderabad,India,Regular
C02612,Customer 02612,customer02612@example.com,Bengaluru,India,Regular
C02613,Customer 02613,customer02613@example.com,Hyderabad,India,Platinum
C02614,Customer 02614,customer02614@example.com,Kochi,India,Silver
C02615,Customer 02615,customer02615@example.com,Bengaluru,India,Silver
C02616,Customer 02616,customer02616@example.com,Kochi,India,Platinum
C02617,Customer 02617,customer02617@example.com,Kochi,India,Silver
C02618,Customer 02618,customer02618@example.com,Coimbatore,India,Platinum
C02619,Customer 02619,customer02619@example.com,Coimbatore,India,Platinum
C02620,Customer 02620,customer02620@example.com,Pune,India,Silver
C02621,Customer 02621,customer02621@example.com,Hyderabad,India,Platinum
C02622,Customer 02622,customer02622@example.com,Chennai,India,Platinum
C02623,Customer 02623,customer02623@example.com,Mumbai,India,Gold
C02624,Customer 02624,customer02624@example.com,Kochi,India,Gold
C02625,Customer 02625,customer02625@example.com,Chennai,India,Regular
C02626,Customer 02626,customer02626@example.com,Coimbatore,India,Gold
C02627,Customer 02627,customer02627@example.com,Bengaluru,India,Platinum
C02628,Customer 02628,customer02628@example.com,Bengaluru,India,Silver
C02629,Customer 02629,customer02629@example.com,Delhi,India,Platinum
C02630,Customer 02630,customer02630@example.com,Bengaluru,India,Regular
C02631,Customer 02631,customer02631@example.com,Mumbai,India,Platinum
C02632,Customer 02632,customer02632@example.com,Bengaluru,India,Gold
C02633,Customer 02633,customer02633@example.com,Chennai,India,Gold
C02634,Customer 02634,customer02634@example.com,Chennai,India,Platinum
C02635,Customer 02635,customer02635@example.com,Coimbatore,India,Platinum
C02636,Customer 02636,customer02636@example.com,Pune,India,Platinum
C02637,Customer 02637,customer02637@example.com,Pune,India,Gold
C02638,Customer 02638,customer02638@example.com,Delhi,India,Silver
C02639,Customer 02639,customer02639@example.com,Chennai,India,Gold
C02640,Customer 02640,customer02640@example.com,Delhi,India,Regular
C02641,Customer 02641,customer02641@example.com,Coimbatore,India,Silver
C02642,Customer 02642,customer02642@example.com,Chennai,India,Gold
C02643,Customer 02643,customer02643@example.com,Chennai,India,Gold
C02644,Customer 02644,customer02644@example.com,Coimbatore,India,Regular
C02645,Customer 02645,customer02645@example.com,Hyderabad,India,Regular
C02646,Customer 02646,customer02646@example.com,Delhi,India,Gold
C02647,Customer 02647,customer02647@example.com,Hyderabad,India,Gold
C02648,Customer 02648,customer02648@example.com,Delhi,India,Gold
C02649,Customer 02649,customer02649@example.com,Chennai,India,Regular
C02650,Customer 02650,customer02650@example.com,Hyderabad,India,Silver
C02651,Customer 02651,customer02651@example.com,Coimbatore,India,Gold
C02652,Customer 02652,customer02652@example.com,Hyderabad,India,Gold
C02653,Customer 02653,customer02653@example.com,Mumbai,India,Platinum
C02654,Customer 02654,customer02654@example.com,Hyderabad,India,Regular
C02655,Customer 02655,customer02655@example.com,Pune,India,Regular
C02656,Customer 02656,customer02656@example.com,Hyderabad,India,Silver
C02657,Customer 02657,customer02657@example.com,Coimbatore,India,Platinum
C02658,Customer 02658,customer02658@example.com,Kochi,India,Silver
C02659,Customer 02659,customer02659@example.com,Coimbatore,India,Silver
C02660,Customer 02660,customer02660@example.com,Mumbai,India,Gold
C02661,Customer 02661,customer02661@example.com,Chennai,India,Gold
C02662,Customer 02662,customer02662@example.com,Bengaluru,India,Regular
C02663,Customer 02663,customer02663@example.com,Hyderabad,India,Platinum
C02664,Customer 02664,customer02664@example.com,Kochi,India,Platinum
C02665,Customer 02665,customer02665@example.com,Delhi,India,Platinum
C02666,Customer 02666,customer02666@example.com,Mumbai,India,Platinum
C02667,Customer 02667,customer02667@example.com,Kochi,India,Platinum
C02668,Customer 02668,customer02668@example.com,Delhi,India,Silver
C02669,Customer 02669,customer02669@example.com,Kochi,India,Regular
C02670,Customer 02670,customer02670@example.com,Delhi,India,Platinum
